ms_nr,bundesland,behoerde,kreis,bez,ags,latitude,longitude,pct_data_1990_2021,trend_normalized,trend_bin,trend_raw,range,p_value,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,messstellen_insgesamt,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y,2012_y_binned,2013_y_binned,2014_y_binned,2015_y_binned,2016_y_binned,2017_y_binned,2018_y_binned,2019_y_binned,2020_y_binned,2021_y_binned
bb-27400050,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.29113527199997,12.390456542289426,0.9921875,-0.65896867364784,leicht sinkend,-0.0094891489005288,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27400058,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.20066450939036,12.402966612928251,0.9869791666666666,-0.37931104409749,kein starker Trend,-0.0053293201695697,1.40499999999999,5.949784e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27400059,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.25654367744409,12.388785179157525,1.0,-0.44176004640323,kein starker Trend,-0.003412596358465,0.772500000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27400064,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.26962371733776,12.375148729856503,0.9947916666666666,0.15954535330968,kein starker Trend,0.0039527361282473,2.47750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27400243,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.26962371733776,12.375148729856503,1.0,-0.10998246928411,kein starker Trend,-0.001550752816906,1.41,2.57323589e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27400244,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.26962371733776,12.375148729856503,1.0,-0.10475264997086,kein starker Trend,-0.0014822499970877,1.41500000000002,4.131197962e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27410202,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.2187197531464,12.507758211635814,0.9973958333333334,0.25454260612727,kein starker Trend,0.0039390468298196,1.5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27410224,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.20895400945537,12.510721602108974,0.9973958333333334,0.35825251004193,kein starker Trend,0.0047647583835576,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-27410232,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.20895400945537,12.510721602108974,0.9947916666666666,0.4764922636966899,kein starker Trend,0.0058370302302845,1.22499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400205,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.17692257994805,12.417676815994945,0.9973958333333334,-0.62402288948521,leicht sinkend,-0.0095631507813608,1.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400206,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.16347613060009,12.374751396902695,1.0,-0.02367270951593,kein starker Trend,-0.0005267177867294,2.22499999999999,0.174914435327825,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400211,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.1192325248857,12.487020111565,0.9765625,0.69785887562372,leicht steigend,0.0125440132893365,1.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400223,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.16759689894848,12.350109614022756,1.0,-0.28666918776422,kein starker Trend,-0.00516721210945,1.80249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400252,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.16759689894848,12.350109614022756,1.0,-0.43334640833992,kein starker Trend,-0.0071393820774001,1.64749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400253,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.16759689894848,12.350109614022756,1.0,-0.38961256913773,kein starker Trend,-0.0076169257266426,1.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28400254,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.16347613060009,12.374751396902695,1.0,0.06203968969121,kein starker Trend,0.0015184214051923,2.44750000000001,3.35337471704e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28401030,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.140397986029775,12.404033327583225,0.984375,0.27927664269054,kein starker Trend,0.0045522092758559,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28401031,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.144180958307615,12.400619668103744,0.984375,0.40947286076392,kein starker Trend,0.0066744076304518,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28410213,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.17259535845308,12.57226647470287,0.9947916666666666,0.30594427669824,kein starker Trend,0.0053922678768065,1.76249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28410218,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.141929059334224,12.630895243708116,0.9817708333333334,-0.96410521535621,leicht sinkend,-0.0204631331959357,2.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28410220,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.11402781528747,12.604350582490175,0.9817708333333334,-0.56790019301727,leicht sinkend,-0.0063462846569679,1.11749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28410225,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.17048366279152,12.579837600697603,0.9973958333333334,-0.64636148672505,leicht sinkend,-0.0103094657132646,1.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28428204,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.11028444533024,12.829603682442048,0.9661458333333334,0.7849821931464299,leicht steigend,0.0060247383323988,0.767499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438014,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.19308230872912,12.834030739279608,0.9947916666666666,-0.13074354658322,kein starker Trend,-0.0005523914843141,0.422499999999999,0.0002000873064715,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438060,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.15505432862185,12.895910089952949,0.9973958333333334,0.5741567986966,leicht steigend,0.0049377484687908,0.859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438063,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.18483687252411,12.847378572249385,0.9921875,0.14099222334963,kein starker Trend,0.0008882510071027,0.630000000000003,8.4023949908e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438064,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.151681856613294,12.846585039488629,1.0,-0.24663243334851,kein starker Trend,-0.0012639912209111,0.512500000000003,2.3300067715e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438066,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.152095143412325,12.936421601167174,0.9947916666666666,1.12506306222304,stark steigend,0.0147383261151218,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438100,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.10313797241878,12.92751720426926,1.0,0.36824932635419,kein starker Trend,0.0046951789110159,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438101,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.10267695209709,12.895106695709933,0.9973958333333334,-0.11890467928347,kein starker Trend,-0.0010106897739095,0.849999999999994,0.0022441374596501,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28438109,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.12881404847259,12.94764236879452,1.0,0.70072424454363,leicht steigend,0.0076729304777527,1.09499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-28440014,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.14224116221281,13.003911798650815,0.9583333333333334,1.25920844678872,stark steigend,0.0080589340594478,0.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29400544,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.02117154783577,12.42579970536998,0.9973958333333334,0.14405613495152,kein starker Trend,0.0029099339260207,2.02,7.742e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29400562,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.00336147753694,12.46020483759452,0.9947916666666666,0.93838024719295,leicht steigend,0.0216531242039773,2.3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29410540,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.013314040456194,12.503856313154293,0.9921875,0.29664741118881,kein starker Trend,0.0032482891525175,1.095,5.51436004355e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29428240,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.04155260917104,12.72220127065555,0.9635416666666666,-0.92743939257141,leicht sinkend,-0.0135638011163569,1.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29438110,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.09463662007656,12.888374651422296,0.984375,0.17175349509943,kein starker Trend,0.0011206915555237,0.652499999999996,0.0001282948125378,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29438430,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.045316118150645,12.956028289928502,1.0,0.03224976859894,kein starker Trend,0.0005288962050227,1.64,0.154304745069888,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-29438509,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,53.04984914612517,12.962408660353764,0.9921875,0.08473106638983,kein starker Trend,0.001457374341905,1.72000000000001,0.0002286371680522,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
bb-30400558,Brandenburg,bb,Ostprignitz-Ruppin,Landkreis,12068.0,52.99820880562926,12.440073638724847,0.9973958333333334,-0.09249990262218,kein starker Trend,-0.00231481006312,2.5025,0.004309852258116,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,13.0,82,9.760655737704916,9.50082191780822,11.02931506849315,10.641643835616438,10.405737704918034,10.373424657534247,11.40082191780822,11.47972602739726,11.403005464480874,10.055342465753425,low,low,medium,medium,medium,medium,medium,medium,medium,medium
